hppy,inc_pm_n,age,age2,dgr,fem,mrd,_Iyear_1974,_Iyear_1976,_Iyear_1978,_Iyear_1980,_Iyear_1982,_Iyear_1984,_Iyear_1986,_Iyear_1988,_Iyear_1990,_Iyear_1991,_Iyear_1993,_Iyear_1994,_Iyear_1996,_Iyear_1998,_Iyear_2000,_Iyear_2002,_Iyear_2004,_Iyear_2006,wt_correction,year
3,-.43363455,28,784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.93350422,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7308142,1972
3,.35881498,61,3721,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
1,-.0069143334,82,6724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.41125408,1972
3,-.91725081,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5894036,1972
3,-.53523803,30,900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.70917803,29,841,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.49458945,60,3600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.93350422,39,1521,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.93350422,21,441,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,.98751134,56,3136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6160038,1972
2,-.88474393,72,5184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.49458945,61,3721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,6.8968387,71,5041,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
1,-.68966669,56,3136,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
3,.48072475,48,2304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,.60263455,43,1849,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.0069143334,61,3721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52976149,1972
2,-.29954821,70,4900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,1.2122555,48,2304,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52976149,1972
3,-.68966669,34,1156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
1,-.70917803,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6452013,1972
1,-.34830493,30,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
2,-.25075787,60,3600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
2,.2369052,50,2500,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.25075787,47,2209,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298062,1972
2,-.52712035,50,2500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.88474393,68,4624,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,.77332258,50,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52976149,1972
2,-.88474393,72,5184,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
1,-.73842698,52,2704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
3,-.70794958,32,1024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6893371,1972
3,.11499543,52,2704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.49458945,60,3600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0596421,1972
2,-.63114709,32,1024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.78722334,60,3600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,-.78722334,80,6400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,-.31172478,58,3364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.66876167,36,1296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.088211507,31,961,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,.2369052,30,900,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,1.6998945,63,3969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.18981501,34,1156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.54336053,29,841,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
1,-.73146641,36,1296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
2,-.29954821,39,1521,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
1,-.65714782,73,5329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.93646115,1972
1,-.63114709,38,1444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
2,-.31172478,55,3025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6160038,1972
2,-.25076991,30,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,-.88473195,44,1936,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6893371,1972
2,-.54336053,43,1849,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
1,-.66876167,38,1444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
2,-.75469244,44,1936,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
2,-.78722334,75,5625,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
3,-.067887232,43,1849,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.68966669,43,1849,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
3,-.63114709,27,729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.54336053,58,3364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6893371,1972
3,-.71404862,45,2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8156042,1972
3,-.43363455,31,961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.70917803,23,529,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.0069143334,69,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52976149,1972
2,-.68966669,35,1225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,-.83596563,43,1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
1,-.49458945,56,3136,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
1,-.89866519,36,1296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.41125408,1972
2,-.54336774,29,841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.39706883,60,3600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,-.10447097,37,1369,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.65714782,20,400,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.68966669,55,3025,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
2,-.88474393,71,5041,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.86540711,1972
2,-.73842698,30,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.68966669,59,3481,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,-.10447097,42,1764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0596421,1972
3,-.92906493,55,3025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0596421,1972
1,-.68966669,24,576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
1,-.88474393,30,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.82260066,1972
3,-.39706883,70,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52976149,1972
2,-.78719932,43,1849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
1,.11499543,45,2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
2,-.10447097,25,625,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
1,-.68966669,37,1369,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.41125408,1972
2,.2369052,22,484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298062,1972
1,-.44583273,27,729,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6452013,1972
2,.84649009,28,784,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.86540711,1972
3,.84649009,42,1764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0596421,1972
2,-.68966669,42,1764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.86540711,1972
2,-.25076273,30,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.067887232,40,1600,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
3,-.067887232,37,1369,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,.11497743,24,576,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7308142,1972
3,.35881498,46,2116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.088211507,53,2809,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
2,-.52712035,64,4096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
3,.35881498,20,400,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.54336774,60,3600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.31172478,33,1089,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.29954821,70,4900,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.86540711,1972
3,.35881498,60,3600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.54336053,26,676,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
1,-.78719932,74,5476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2338547,1972
3,-.25076273,33,1089,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.94325632,23,529,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.8197062,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.86540711,1972
1,-.49458945,59,3481,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
2,-.68966669,70,4900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.83054984,52,2704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6160038,1972
3,-.78722334,75,5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52976149,1972
2,-.25075787,49,2401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.25075787,46,2116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.0069143334,45,2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,.3831681,28,784,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
1,-.54336774,23,529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.93646115,1972
2,.60263455,64,4096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.8197062,33,1089,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,-.49458945,69,4761,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.73842698,72,5184,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
2,-.65714782,59,3481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,-.68966669,69,4761,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.49458945,58,3364,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.83596563,53,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7308142,1972
3,-.39706883,62,3844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52976149,1972
2,-.78719932,58,3364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.73842698,32,1024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.49458945,58,3364,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.88474393,70,4900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.49458945,69,4761,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.68966669,36,1296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.90911508,47,2209,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.53523803,31,961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.93350422,81,6561,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7308142,1972
2,-.43363455,24,576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.61651123,51,2601,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6160038,1972
1,-.78722334,69,4761,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.41125408,1972
3,-.63114709,30,900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.83596563,69,4761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7308142,1972
1,-.70794958,45,2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.93646115,1972
2,-.39706883,24,576,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,-.49458945,66,4356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
1,-.39706883,29,841,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
3,.35881498,58,3364,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,.3831681,77,5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
3,.2369052,30,900,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.49458945,56,3136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,-.10447097,49,2401,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.25075787,52,2704,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
2,-.6842469,40,1600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6160038,1972
2,-.45396486,48,2304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0199594,1972
2,.2369052,47,2209,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
3,.35881498,31,961,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.91725081,21,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298062,1972
1,-.78722334,84,7056,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.41125408,1972
2,-.88474393,61,3721,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.86540711,1972
2,-.78722334,46,2116,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
1,-.87389231,39,1521,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2338547,1972
2,-.88474393,64,4096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.86540711,1972
2,-.88474393,77,5929,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.83596563,25,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7308142,1972
2,-.0069143334,53,2809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,-.39706883,52,2704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.39706883,71,5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
3,-.43363455,52,2704,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6893371,1972
3,-.54336774,57,3249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.49458945,69,4761,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.68966669,74,5476,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.52712035,58,3364,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,-.29954821,23,529,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.49458945,61,3721,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.88474393,60,3600,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.86540711,1972
2,-.83596563,36,1296,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.10447097,58,3364,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.91725081,28,784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
1,-.86522543,29,841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
3,-.54336774,25,625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.25075787,57,3249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298062,1972
2,-.39706883,55,3025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
3,.77332258,29,841,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.52976149,1972
2,-.25075787,49,2401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
3,-.49458945,64,4096,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.58603978,38,1444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.61651123,30,900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.59909898,20,400,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
2,-.25075787,19,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298062,1972
3,-.29954821,50,2500,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,1.2122194,38,1444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.49458945,64,4096,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
1,-.29954821,74,5476,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
2,-.78722334,23,529,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,-.49458945,79,6241,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,-.10447097,60,3600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.25075787,26,676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
3,-.52712035,63,3969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.10447097,63,3969,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,-.52943629,34,1156,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
3,-.86522543,33,1089,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6893371,1972
2,-.34830493,53,2809,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
3,2.9572871,78,6084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.64090639,22,484,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,.48072475,32,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298062,1972
2,-.44583273,27,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.298062,1972
2,-.43363455,35,1225,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.25075787,39,1521,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.52712035,24,576,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,.11497743,22,484,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7308142,1972
2,-.54336053,28,784,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
2,-.43363455,57,3249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2119573,1972
3,-.61651123,48,2304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
2,-.8197062,26,676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6160038,1972
2,.3831681,50,2500,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,-.66876167,32,1024,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
1,.074334852,56,3136,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.93646115,1972
2,-.83596563,30,900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.80800188,1972
1,-.39706883,83,6889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.41125408,1972
2,-.88474393,26,676,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.43265489,1972
2,-.43363455,20,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7308142,1972
3,-.29954821,41,1681,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126267,1972
1,-.68966669,56,3136,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.62433088,1972
